core.n,sample.n,vol.sample,DO.mgl,vol.added,notes,pH,date.time,temp.C,tech,id.core_sample,id.core_date,SRP.mgl,Timestamp,Specific Conductance (uS/cm),Dissolved Oxygen (mg/L),ORP_1 (mV),pH_1 (units),Temperature (C),site,plot,rep,treatment,yr,yr_core,yr_core_sample,core_sample,pH_1 (Units),Comment,Folder,Unit ID,site.plot.trt.rep,site.name,site.n,site.plot,radius,azimuth,date.collect,Label,H.add (cm),Notes,site.plot.treatment.rep,site.plot.rep,n,sample.date,label,start_time,prev_time,prev_SRP,Days Elapsed,dt,dSRPdt,Flux,do,temp,ph,siteB
3,14,5,4.95,NA,NA,NA,2018-08-10T15:40:00Z,21.1,NA,2018.3s13,3 2018-08-10,0.052786,2018-08-10T15:40:00Z,NA,4.95,NA,NA,21.1,Ke,1,3,O2,18,y18c3,y18c3s14,c3s14,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-08T18:08:00Z,NA,15.8194444444444,1.89722222222222,NA,NA,4.95,21.1,NA,Ke
3,15,5,4.39,NA,NA,NA,2018-08-12T21:34:00Z,21.6,NA,2018.3s14,3 2018-08-12,NA,2018-08-12T21:34:00Z,NA,4.39,NA,NA,21.6,Ke,1,3,O2,18,y18c3,y18c3s15,c3s15,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-10T15:40:00Z,0.052786,18.0652777777778,2.24583333333333,NA,NA,4.39,21.6,NA,Ke
3,16,5,8.56,NA,NA,NA,2018-08-14T21:05:00Z,20.8,NA,2018.3s15,3 2018-08-14,NA,2018-08-14T21:05:00Z,NA,8.56,NA,NA,20.8,Ke,1,3,O2,18,y18c3,y18c3s16,c3s16,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-12T21:34:00Z,NA,20.0451388888889,1.97986111111111,NA,NA,8.56,20.8,NA,Ke
3,17,5,8.17,NA,NA,7.7,2018-08-16T15:10:00Z,21.1,NA,2018.3s16,3 2018-08-16,NA,2018-08-16T15:10:00Z,NA,8.17,NA,7.7,21.1,Ke,1,3,O2,18,y18c3,y18c3s17,c3s17,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-14T21:05:00Z,NA,21.7986111111111,1.75347222222222,NA,NA,8.17,21.1,7.7,Ke
3,18,5,6.93,NA,NA,7.17,2018-08-18T12:10:00Z,21.5,NA,2018.3s17,3 2018-08-18,NA,2018-08-18T12:10:00Z,NA,6.93,NA,7.17,21.5,Ke,1,3,O2,18,y18c3,y18c3s18,c3s18,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-16T15:10:00Z,NA,23.6736111111111,1.875,NA,NA,6.93,21.5,7.17,Ke
4,0,5,NA,NA,NA,NA,2018-07-25T20:00:00Z,NA,NA,2018.4s-1,4 2018-07-25,0.0103,2018-07-25T20:00:00Z,NA,NA,NA,NA,NA,Ke,1,1,N2,18,y18c4,y18c4s0,c4s0,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-25T20:00:00Z,0.0103,0,0,NA,NA,NA,NA,NA,Ke
4,1,5,4.86,NA,NA,7.16,2018-07-25T20:52:00Z,20.4,NA,2018.4s0,4 2018-07-25,0.018149,2018-07-25T20:52:00Z,NA,4.86,NA,7.16,20.4,Ke,1,1,N2,18,y18c4,y18c4s1,c4s1,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-25T20:00:00Z,0.0103,0.0361111111111111,0.0361111111111111,0.21735692307692306,0.04347138461538461,4.86,20.4,7.16,Ke
4,2,5,NA,NA,NA,NA,2018-07-26T18:28:00Z,20.4,NA,2018.4s1,4 2018-07-26,0.064779,2018-07-26T18:28:00Z,NA,NA,NA,NA,20.4,Ke,1,1,N2,18,y18c4,y18c4s2,c4s2,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-25T20:52:00Z,0.018149,0.936111111111111,0.9,0.05181111111111111,0.010362222222222224,NA,20.4,NA,Ke
4,3,5,0.19,NA,NA,8.81,2018-07-26T22:00:00Z,20.6,NA,2018.4s2,4 2018-07-26,0.072992,2018-07-26T22:00:00Z,NA,0.19,NA,8.81,20.6,Ke,1,1,N2,18,y18c4,y18c4s3,c4s3,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-26T18:28:00Z,0.064779,1.08333333333333,0.147222222222222,0.05578641509433961,0.011157283018867923,0.19,20.6,8.81,Ke
4,4,5,0.55,NA,NA,8.91,2018-07-27T17:04:00Z,20.9,NA,2018.4s3,4 2018-07-27,0.057096,2018-07-27T17:04:00Z,NA,0.55,NA,8.91,20.9,Ke,1,1,N2,18,y18c4,y18c4s4,c4s4,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-26T22:00:00Z,0.072992,1.87777777777778,0.794444444444444,-0.020008951048951052,-0.00400179020979021,0.55,20.9,8.91,Ke
4,5,5,0.1,NA,NA,7.96,2018-07-28T23:56:00Z,20.8,NA,2018.4s4,4 2018-07-28,0.047823,2018-07-28T23:56:00Z,NA,0.1,NA,7.96,20.8,Ke,1,1,N2,18,y18c4,y18c4s5,c4s5,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-27T17:04:00Z,0.057096,3.16388888888889,1.28611111111111,-0.0072101079913606935,-0.0014420215982721388,0.1,20.8,7.96,Ke
4,6,5,0.19,NA,NA,8.27,2018-07-30T00:06:00Z,22.1,NA,2018.4s5,4 2018-07-29,0.059745,2018-07-30T00:06:00Z,NA,0.19,NA,8.27,22.1,Ke,1,1,N2,18,y18c4,y18c4s6,c4s6,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-28T23:56:00Z,0.047823,4.17083333333333,1.00694444444444,0.01183977931034483,0.0023679558620689663,0.19,22.1,8.27,Ke
4,7,5,0.2,NA,NA,7.91,2018-07-30T22:06:00Z,20.4,NA,2018.4s6,4 2018-07-30,NA,2018-07-30T22:06:00Z,NA,0.2,NA,7.91,20.4,Ke,1,1,N2,18,y18c4,y18c4s7,c4s7,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-30T00:06:00Z,0.059745,5.0875,0.916666666666667,NA,NA,0.2,20.4,7.91,Ke
4,8,5,0.19,NA,NA,8.34,2018-07-31T19:20:00Z,19.9,NA,2018.4s7,4 2018-07-31,0.135518,2018-07-31T19:20:00Z,NA,0.19,NA,8.34,19.9,Ke,1,1,N2,18,y18c4,y18c4s8,c4s8,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-30T22:06:00Z,NA,5.97222222222222,0.884722222222222,NA,NA,0.19,19.9,8.34,Ke
4,9,5,0.14,NA,NA,NA,2018-08-01T17:28:00Z,20.2,NA,2018.4s8,4 2018-08-01,NA,2018-08-01T17:28:00Z,NA,0.14,NA,N/A,20.2,Ke,1,1,N2,18,y18c4,y18c4s9,c4s9,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-31T19:20:00Z,0.135518,6.89444444444444,0.922222222222222,NA,NA,0.14,20.2,NA,Ke
4,10,5,0.15,NA,NA,8.43,2018-08-02T20:08:00Z,20.3,NA,2018.4s9,4 2018-08-02,0.19725,2018-08-02T20:08:00Z,NA,0.15,NA,8.43,20.3,Ke,1,1,N2,18,y18c4,y18c4s10,c4s10,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-01T17:28:00Z,NA,8.00555555555556,1.11111111111111,NA,NA,0.15,20.3,8.43,Ke
4,11,5,0.19,NA,NA,NA,2018-08-03T18:38:00Z,20.3,NA,2018.4s10,4 2018-08-03,NA,2018-08-03T18:38:00Z,NA,0.19,NA,NA,20.3,Ke,1,1,N2,18,y18c4,y18c4s11,c4s11,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-02T20:08:00Z,0.19725,8.94305555555556,0.9375,NA,NA,0.19,20.3,NA,Ke
4,12,5,0.69,NA,NA,7.18,2018-08-06T17:54:00Z,21.3,NA,2018.4s11,4 2018-08-06,0.292099,2018-08-06T17:54:00Z,NA,0.69,NA,7.18,21.3,Ke,1,1,N2,18,y18c4,y18c4s12,c4s12,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-03T18:38:00Z,NA,11.9125,2.96944444444444,NA,NA,0.69,21.3,7.18,Ke
4,13,5,0.27,NA,NA,7.71,2018-08-08T18:22:00Z,20.8,NA,2018.4s12,4 2018-08-08,NA,2018-08-08T18:22:00Z,NA,0.27,NA,7.71,20.8,Ke,1,1,N2,18,y18c4,y18c4s13,c4s13,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-06T17:54:00Z,0.292099,13.9319444444444,2.01944444444444,NA,NA,0.27,20.8,7.71,Ke
4,14,5,0.55,NA,NA,NA,2018-08-10T15:42:00Z,20.7,NA,2018.4s13,4 2018-08-10,0.33184,2018-08-10T15:42:00Z,NA,0.55,NA,NA,20.7,Ke,1,1,N2,18,y18c4,y18c4s14,c4s14,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-08T18:22:00Z,NA,15.8208333333333,1.88888888888889,NA,NA,0.55,20.7,NA,Ke
4,15,5,0.38,NA,NA,NA,2018-08-12T21:36:00Z,21.6,NA,2018.4s14,4 2018-08-12,NA,2018-08-12T21:36:00Z,NA,0.38,NA,NA,21.6,Ke,1,1,N2,18,y18c4,y18c4s15,c4s15,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-10T15:42:00Z,0.33184,18.0666666666667,2.24583333333333,NA,NA,0.38,21.6,NA,Ke
4,16,5,0.3,NA,NA,NA,2018-08-14T21:12:00Z,20.6,NA,2018.4s15,4 2018-08-14,NA,2018-08-14T21:12:00Z,NA,0.3,NA,NA,20.6,Ke,1,1,N2,18,y18c4,y18c4s16,c4s16,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-12T21:36:00Z,NA,20.05,1.98333333333333,NA,NA,0.3,20.6,NA,Ke
4,17,5,0.25,NA,NA,9.11,2018-08-16T15:24:00Z,21,NA,2018.4s16,4 2018-08-16,NA,2018-08-16T15:24:00Z,NA,0.25,NA,9.11,21,Ke,1,1,N2,18,y18c4,y18c4s17,c4s17,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-14T21:12:00Z,NA,21.8083333333333,1.75833333333333,NA,NA,0.25,21,9.11,Ke
4,18,5,1.41,NA,NA,7.4,2018-08-18T12:24:00Z,21.3,NA,2018.4s17,4 2018-08-18,NA,2018-08-18T12:24:00Z,NA,1.41,NA,7.4,21.3,Ke,1,1,N2,18,y18c4,y18c4s18,c4s18,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-16T15:24:00Z,NA,23.6833333333333,1.875,NA,NA,1.41,21.3,7.4,Ke
5,0,5,NA,NA,NA,NA,2018-07-25T20:00:00Z,NA,NA,2018.5s-1,5 2018-07-25,0.0103,2018-07-25T20:00:00Z,NA,NA,NA,NA,NA,Ke,1,2,N2,18,y18c5,y18c5s0,c5s0,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-25T20:00:00Z,0.0103,0,0,NA,NA,NA,NA,NA,Ke
5,1,5,4.67,NA,NA,6.88,2018-07-25T20:53:00Z,20.4,NA,2018.5s0,5 2018-07-25,0.010326,2018-07-25T20:53:00Z,NA,4.67,NA,6.88,20.4,Ke,1,2,N2,18,y18c5,y18c5s1,c5s1,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-25T20:00:00Z,0.0103,0.0368055555555556,0.0368055555555556,7.064150943396221e-4,1.4128301886792442e-4,4.67,20.4,6.88,Ke
5,2,5,NA,NA,NA,NA,2018-07-26T18:30:00Z,20.4,NA,2018.5s1,5 2018-07-26,0.043032,2018-07-26T18:30:00Z,NA,NA,NA,NA,20.4,Ke,1,2,N2,18,y18c5,y18c5s2,c5s2,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-25T20:53:00Z,0.010326,0.9375,0.900694444444444,0.03631198149575944,0.007262396299151888,NA,20.4,NA,Ke
5,3,5,0.13,NA,NA,9.24,2018-07-26T22:00:00Z,20.6,NA,2018.5s2,5 2018-07-26,0.044466,2018-07-26T22:00:00Z,NA,0.13,NA,9.24,20.6,Ke,1,2,N2,18,y18c5,y18c5s3,c5s3,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-26T18:30:00Z,0.043032,1.08333333333333,0.145833333333333,0.00983314285714284,0.0019666285714285683,0.13,20.6,9.24,Ke
5,4,5,0.69,NA,NA,9.08,2018-07-27T17:06:00Z,20.9,NA,2018.5s3,5 2018-07-27,0.04418,2018-07-27T17:06:00Z,NA,0.69,NA,9.08,20.9,Ke,1,2,N2,18,y18c5,y18c5s4,c5s4,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-26T22:00:00Z,0.044466,1.87916666666667,0.795833333333333,-3.5937172774869305e-4,-7.187434554973861e-5,0.69,20.9,9.08,Ke
5,5,5,0.07,NA,NA,8.26,2018-07-28T23:58:00Z,20.8,NA,2018.5s4,5 2018-07-28,0.057721,2018-07-28T23:58:00Z,NA,0.07,NA,8.26,20.8,Ke,1,2,N2,18,y18c5,y18c5s5,c5s5,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-27T17:06:00Z,0.04418,3.16527777777778,1.28611111111111,0.010528639308855295,0.002105727861771059,0.07,20.8,8.26,Ke
5,6,5,0.11,NA,NA,8.09,2018-07-30T00:08:00Z,22.1,NA,2018.5s5,5 2018-07-29,0.115903,2018-07-30T00:08:00Z,NA,0.11,NA,8.09,22.1,Ke,1,2,N2,18,y18c5,y18c5s6,c5s6,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-28T23:58:00Z,0.057721,4.17222222222222,1.00694444444444,0.05778074482758621,0.011556148965517243,0.11,22.1,8.09,Ke
5,7,5,0.12,NA,NA,7.93,2018-07-30T22:08:00Z,20.4,NA,2018.5s6,5 2018-07-30,NA,2018-07-30T22:08:00Z,NA,0.12,NA,7.93,20.4,Ke,1,2,N2,18,y18c5,y18c5s7,c5s7,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-30T00:08:00Z,0.115903,5.08888888888889,0.916666666666667,NA,NA,0.12,20.4,7.93,Ke
5,8,5,0.14,NA,NA,8.44,2018-07-31T19:22:00Z,19.9,NA,2018.5s7,5 2018-07-31,0.123936,2018-07-31T19:22:00Z,NA,0.14,NA,8.44,19.9,Ke,1,2,N2,18,y18c5,y18c5s8,c5s8,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-30T22:08:00Z,NA,5.97361111111111,0.884722222222222,NA,NA,0.14,19.9,8.44,Ke
5,9,5,0.09,NA,NA,NA,2018-08-01T17:30:00Z,20.2,NA,2018.5s8,5 2018-08-01,NA,2018-08-01T17:30:00Z,NA,0.09,NA,N/A,20.2,Ke,1,2,N2,18,y18c5,y18c5s9,c5s9,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-31T19:22:00Z,0.123936,6.89583333333333,0.922222222222222,NA,NA,0.09,20.2,NA,Ke
5,10,5,0.13,NA,NA,8.64,2018-08-02T20:10:00Z,20.3,NA,2018.5s9,5 2018-08-02,0.154921,2018-08-02T20:10:00Z,NA,0.13,NA,8.64,20.3,Ke,1,2,N2,18,y18c5,y18c5s10,c5s10,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-01T17:30:00Z,NA,8.00694444444444,1.11111111111111,NA,NA,0.13,20.3,8.64,Ke
5,11,5,0.1,NA,NA,NA,2018-08-03T18:40:00Z,20.3,NA,2018.5s10,5 2018-08-03,NA,2018-08-03T18:40:00Z,NA,0.1,NA,NA,20.3,Ke,1,2,N2,18,y18c5,y18c5s11,c5s11,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-02T20:10:00Z,0.154921,8.94444444444444,0.9375,NA,NA,0.1,20.3,NA,Ke
5,12,5,0.37,NA,NA,7.22,2018-08-06T17:56:00Z,21.3,NA,2018.5s11,5 2018-08-06,0.197668,2018-08-06T17:56:00Z,NA,0.37,NA,7.22,21.3,Ke,1,2,N2,18,y18c5,y18c5s12,c5s12,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-03T18:40:00Z,NA,11.9138888888889,2.96944444444444,NA,NA,0.37,21.3,7.22,Ke
5,13,5,0.43,NA,NA,7.65,2018-08-08T18:24:00Z,20.8,NA,2018.5s12,5 2018-08-08,NA,2018-08-08T18:24:00Z,NA,0.43,NA,7.65,20.8,Ke,1,2,N2,18,y18c5,y18c5s13,c5s13,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-06T17:56:00Z,0.197668,13.9333333333333,2.01944444444444,NA,NA,0.43,20.8,7.65,Ke
5,14,5,0.28,NA,NA,NA,2018-08-10T15:44:00Z,20.7,NA,2018.5s13,5 2018-08-10,0.23812,2018-08-10T15:44:00Z,NA,0.28,NA,NA,20.7,Ke,1,2,N2,18,y18c5,y18c5s14,c5s14,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-08T18:24:00Z,NA,15.8222222222222,1.88888888888889,NA,NA,0.28,20.7,NA,Ke
5,15,5,0.4,NA,NA,NA,2018-08-12T21:38:00Z,21.6,NA,2018.5s14,5 2018-08-12,NA,2018-08-12T21:38:00Z,NA,0.4,NA,NA,21.6,Ke,1,2,N2,18,y18c5,y18c5s15,c5s15,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-10T15:44:00Z,0.23812,18.0680555555556,2.24583333333333,NA,NA,0.4,21.6,NA,Ke
5,16,5,0.29,NA,NA,NA,2018-08-14T21:13:00Z,20.6,NA,2018.5s15,5 2018-08-14,NA,2018-08-14T21:13:00Z,NA,0.29,NA,NA,20.6,Ke,1,2,N2,18,y18c5,y18c5s16,c5s16,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-12T21:38:00Z,NA,20.0506944444444,1.98263888888889,NA,NA,0.29,20.6,NA,Ke
5,17,5,0.28,NA,NA,8.73,2018-08-16T15:26:00Z,21,NA,2018.5s16,5 2018-08-16,NA,2018-08-16T15:26:00Z,NA,0.28,NA,8.73,21,Ke,1,2,N2,18,y18c5,y18c5s17,c5s17,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-14T21:13:00Z,NA,21.8097222222222,1.75902777777778,NA,NA,0.28,21,8.73,Ke
5,18,5,0.92,NA,NA,7.29,2018-08-18T12:26:00Z,21.3,NA,2018.5s17,5 2018-08-18,NA,2018-08-18T12:26:00Z,NA,0.92,NA,7.29,21.3,Ke,1,2,N2,18,y18c5,y18c5s18,c5s18,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-08-16T15:26:00Z,NA,23.6847222222222,1.875,NA,NA,0.92,21.3,7.29,Ke
6,0,5,NA,NA,NA,NA,2018-07-25T20:00:00Z,NA,NA,2018.6s-1,6 2018-07-25,0.0103,2018-07-25T20:00:00Z,NA,NA,NA,NA,NA,Ke,1,3,N2,18,y18c6,y18c6s0,c6s0,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-25T20:00:00Z,0.0103,0,0,NA,NA,NA,NA,NA,Ke
6,1,5,4.37,NA,NA,6.93,2018-07-25T20:55:00Z,20.4,NA,2018.6s0,6 2018-07-25,0.04104,2018-07-25T20:55:00Z,NA,4.37,NA,6.93,20.4,Ke,1,3,N2,18,y18c6,y18c6s1,c6s1,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-25T20:00:00Z,0.0103,0.0381944444444444,0.0381944444444444,0.8048290909090908,0.16096581818181818,4.37,20.4,6.93,Ke
6,2,5,NA,NA,NA,NA,2018-07-26T18:33:00Z,20.4,NA,2018.6s1,6 2018-07-26,0.034978,2018-07-26T18:33:00Z,NA,NA,NA,NA,20.4,Ke,1,3,N2,18,y18c6,y18c6s2,c6s2,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-25T20:55:00Z,0.04104,0.939583333333333,0.901388888888889,-0.006725177195685668,-0.0013450354391371336,NA,20.4,NA,Ke
6,3,5,0.1,NA,NA,9.33,2018-07-26T22:00:00Z,20.6,NA,2018.6s2,6 2018-07-26,0.034152,2018-07-26T22:00:00Z,NA,0.1,NA,9.33,20.6,Ke,1,3,N2,18,y18c6,y18c6s3,c6s3,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-26T18:33:00Z,0.034978,1.08333333333333,0.14375,-0.005746086956521742,-0.0011492173913043484,0.1,20.6,9.33,Ke
6,4,5,0.14,NA,NA,9.25,2018-07-27T17:08:00Z,20.9,NA,2018.6s3,6 2018-07-27,0.042417,2018-07-27T17:08:00Z,NA,0.14,NA,9.25,20.9,Ke,1,3,N2,18,y18c6,y18c6s4,c6s4,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-26T22:00:00Z,0.034152,1.88055555555556,0.797222222222222,0.010367247386759582,0.0020734494773519165,0.14,20.9,9.25,Ke
6,5,5,0.09,NA,NA,8.89,2018-07-29T00:00:00Z,20.8,NA,2018.6s4,6 2018-07-28,0.08986,2018-07-29T00:00:00Z,NA,0.09,NA,8.89,20.8,Ke,1,3,N2,18,y18c6,y18c6s5,c6s5,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-27T17:08:00Z,0.042417,3.16666666666667,1.28611111111111,0.036888725701943834,0.007377745140388767,0.09,20.8,8.89,Ke
6,6,5,0.09,NA,NA,8.29,2018-07-30T00:10:00Z,22.1,NA,2018.6s5,6 2018-07-29,0.115152,2018-07-30T00:10:00Z,NA,0.09,NA,8.2899999999999991,22.1,Ke,1,3,N2,18,y18c6,y18c6s6,c6s6,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-29T00:00:00Z,0.08986,4.17361111111111,1.00694444444444,0.025117572413793112,0.005023514482758623,0.09,22.1,8.29,Ke
6,7,5,0.08,NA,NA,8.16,2018-07-30T22:10:00Z,20.4,NA,2018.6s6,6 2018-07-30,NA,2018-07-30T22:10:00Z,NA,0.08,NA,8.16,20.4,Ke,1,3,N2,18,y18c6,y18c6s7,c6s7,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-30T00:10:00Z,0.115152,5.09027777777778,0.916666666666667,NA,NA,0.08,20.4,8.16,Ke
6,8,5,0.17,NA,NA,8.37,2018-07-31T19:24:00Z,19.9,NA,2018.6s7,6 2018-07-31,0.18458,2018-07-31T19:24:00Z,NA,0.17,NA,8.3699999999999992,19.9,Ke,1,3,N2,18,y18c6,y18c6s8,c6s8,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-30T22:10:00Z,NA,5.975,0.884722222222222,NA,NA,0.17,19.9,8.37,Ke
6,9,5,0.1,NA,NA,NA,2018-08-01T17:32:00Z,20.2,NA,2018.6s8,6 2018-08-01,NA,2018-08-01T17:32:00Z,NA,0.1,NA,N/A,20.2,Ke,1,3,N2,18,y18c6,y18c6s9,c6s9,NA,NA,NA,NA,NA,NA,NA,KE.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-25T20:00:00Z,2018-07-31T19:24:00Z,0.18458,6.89722222222222,0.922222222222222,NA,NA,0.1,20.2,NA,Ke
